iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;reproduction_rate;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;population;median_age;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;hospital_beds_per_thousand;life_expectancy;human_development_index
ITA;Europe;Italy;2021-06-28;4258456;387;127500;28;70542,23;6,411;2112,065;0,464;0,76;51014613;33941099;18308071;560250;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-06-29;4259133;677;127542;42;70553,444;11,215;2112,76;0,696;0,78;51578815;34188676;18628387;564202;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-06-30;4259909;776;127566;24;70566,299;12,855;2113,158;0,398;0,81;52153197;34435659;18960593;574382;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-01;4260788;879;127587;21;70580,86;14,561;2113,506;0,348;0,85;52723197;34657950;19313383;570000;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-02;4261582;794;127615;28;70594,012;13,153;2113,97;0,464;0,89;53279553;34859421;19672468;556356;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-03;4262511;929;127637;22;70609,402;15,389;2114,334;0,364;0,95;53807219;35026441;20035882;527666;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-04;4263317;806;127649;12;70622,753;13,352;2114,533;0,199;1;54222081;35166995;20312730;414862;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-05;4263797;480;127680;31;70630,704;7,951;2115,046;0,514;1,06;54763507;35337085;20688296;541426;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-06;4264704;907;127704;24;70645,729;15,025;2115,444;0,398;1,13;55302604;35502330;21066209;539097;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-07;4265714;1010;127718;14;70662,46;16,731;2115,676;0,232;1,2;55851786;35650163;21470840;549182;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-08;4267105;1391;127731;13;70685,502;23,042;2115,891;0,215;1,28;56438309;35766415;21944399;586523;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-09;4268491;1386;127756;25;70708,462;22,959;2116,305;0,414;1,32;57037877;35876629;22436743;599568;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-10;4269885;1394;127768;12;70731,553;23,092;2116,504;0,199;1,35;57607611;35978659;22906384;569734;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-11;4271276;1391;127775;7;70754,596;23,042;2116,62;0,116;1,39;58019170;36037931;23260509;411559;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-12;4272163;887;127788;13;70769,289;14,693;2116,835;0,215;1,44;58586938;36128966;23740668;567768;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-13;4273693;1530;127808;20;70794,634;25,345;2117,167;0,331;1,52;59159211;36218040;24226933;572273;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-14;4275846;2153;127831;23;70830,299;35,665;2117,548;0,381;1,61;59727227;36316244;24700714;568016;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-15;4278319;2473;127840;9;70871,264;40,966;2117,697;0,149;1,67;60342128;36419043;25216869;614901;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-16;4281214;2895;127851;11;70919,221;47,956;2117,879;0,182;1,71;60938953;36516284;25719998;596825;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-17;4284332;3118;127864;13;70970,871;51,65;2118,094;0,215;1,71;61477474;36598258;26178897;538521;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-18;4287458;3126;127867;3;71022,654;51,783;2118,144;0,05;1,7;61922718;36685082;26538823;445244;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-19;4289528;2070;127874;7;71056,944;34,29;2118,26;0,116;1,68;62497735;36807617;26994503;575017;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-20;4293083;3555;127884;10;71115,833;58,889;2118,426;0,166;1,68;63065683;36928631;27444961;567948;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-21;4297337;4254;127905;21;71186,302;70,468;2118,774;0,348;1,67;63650595;37064320;27899387;584912;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-22;4302393;5056;127920;15;71270,055;83,754;2119,022;0,248;1,64;64258178;37210640;28365232;607583;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-23;4307535;5142;127937;17;71355,234;85,178;2119,304;0,282;1,58;64846409;37372431;28796284;588231;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-24;4312673;5138;127942;5;71440,346;85,112;2119,386;0,083;1,52;65341921;37493007;29175785;495512;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-25;4317415;4742;127949;7;71518,898;78,552;2119,502;0,116;1,46;65705696;37576282;29459185;363775;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-26;4320530;3115;127971;22;71570,499;51,601;2119,867;0,364;1,41;66271338;37724064;29882368;565642;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-27;4325046;4516;127995;24;71645,307;74,809;2120,264;0,398;1,37;66845237;37871686;30314825;573899;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-28;4330739;5693;128010;15;71739,613;94,306;2120,513;0,248;1,35;67385032;38036314;30696864;539795;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-29;4336906;6167;128029;19;71841,771;102,158;2120,828;0,315;1,33;67925379;38220068;31059341;540347;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-30;4343519;6613;128047;18;71951,316;109,546;2121,126;0,298;1,31;68441791;38411547;31390489;516412;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-07-31;4350028;6509;128063;16;72059,139;107,823;2121,391;0,265;1,27;68874614;38569700;31669395;432823;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-01;4355348;5320;128068;5;72147,266;88,127;2121,474;0,083;1,23;69170977;38683390;31854442;296363;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-02;4358533;3185;128088;20;72200,026;52,76;2121,805;0,331;1,19;69648861;38840144;32179979;477884;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-03;4363374;4841;128115;27;72280,219;80,192;2122,252;0,447;1,18;70118009;38998243;32495054;469148;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-04;4369964;6590;128136;21;72389,383;109,165;2122,6;0,348;1,18;70596413;39178747;32796632;478404;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-05;4377188;7224;128163;27;72509,05;119,667;2123,047;0,447;1,17;71058761;39361377;33079879;462348;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-06;4383787;6599;128187;24;72618,364;109,314;2123,445;0,398;1,15;71499016;39556103;33329963;440255;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-07;4390684;6897;128209;22;72732,615;114,25;2123,809;0,364;1,14;71844552;39713536;33521202;345536;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-08;4396417;5733;128220;11;72827,583;94,968;2123,992;0,182;1,14;72104251;39826783;33669228;259699;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-09;4400617;4200;128242;22;72897,157;69,574;2124,356;0,364;1,13;72511914;40014227;33892963;407663;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-10;4406241;5624;128273;31;72990,32;93,163;2124,87;0,514;1,11;72889847;40200991;34087721;377933;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-11;4413162;6921;128304;31;73104,967;114,648;2125,383;0,514;1,09;73248985;40380499;34271438;359138;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-12;4420429;7267;128334;30;73225,347;120,379;2125,88;0,497;1,08;73588107;40566264;34428428;339122;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-13;4427827;7398;128379;45;73347,896;122,549;2126,625;0,745;1,07;73885152;40726508;34568065;297045;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-14;4435008;7181;128413;34;73466,851;118,955;2127,189;0,563;1,06;74013926;40793623;34630752;128774;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-15;4440669;5661;128432;19;73560,627;93,776;2127,503;0,315;1,04;74066821;40822051;34655739;52895;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-16;4444338;3669;128456;24;73621,404;60,778;2127,901;0,398;1,03;74301958;40952257;34762703;235137;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-17;4449606;5268;128510;54;73708,67;87,266;2128,795;0,895;1,03;74553397;41085611;34884215;251439;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-18;4456765;7159;128579;69;73827,26;118,59;2129,938;1,143;1,04;74813377;41229137;35004265;259980;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-19;4464005;7240;128634;55;73947,193;119,932;2130,85;0,911;1,04;75056019;41358148;35121159;242642;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-20;4471225;7220;128683;49;74066,793;119,601;2131,661;0,812;1,04;75287731;41476246;35237281;231712;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-21;4478691;7466;128728;45;74190,469;123,676;2132,407;0,745;1,05;75444224;41556356;35315147;156493;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-22;4484613;5922;128751;23;74288,568;98,099;2132,788;0,381;1,05;75557554;41606128;35380285;113330;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-23;4488779;4166;128795;44;74357,579;69,011;2133,517;0,729;1,05;75868527;41755948;35545134;310973;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-24;4494857;6078;128855;60;74458,262;100,683;2134,51;0,994;1,05;76149711;41894395;35690579;281184;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-25;4502396;7539;128914;59;74583,148;124,885;2135,488;0,977;1,04;76445119;42026627;35856776;295408;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-26;4509611;7215;128957;43;74702,666;119,518;2136,2;0,712;1,02;76727410;42149804;36018666;282291;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-27;4517434;7823;129002;45;74832,255;129,59;2136,946;0,745;1,02;77018434;42267191;36194773;291024;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-28;4524292;6858;129056;54;74945,86;113,604;2137,84;0,895;1;77245923;42363677;36327256;227489;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-29;4530246;5954;129093;37;75044,489;98,629;2138,453;0,613;0,99;77407110;42431900;36421101;161187;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-30;4534499;4253;129146;53;75114,941;70,452;2139,331;0,878;0,98;77757880;42589494;36616655;350770;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-08-31;4539991;5492;129221;75;75205,917;90,976;2140,573;1,242;0,96;78082238;42734023;36798782;324358;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-01;4546487;6496;129290;69;75313,524;107,608;2141,716;1,143;0,94;78396624;42869725;36979334;314386;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-02;4553241;6754;129352;62;75425,406;111,881;2142,743;1,027;0,93;78695491;42991599;37158761;298867;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-03;4559970;6729;129410;58;75536,873;111,467;2143,704;0,961;0,93;78991903;43108734;37339767;296412;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-04;4566126;6156;129466;56;75638,849;101,975;2144,632;0,928;0,92;79212924;43208604;37462027;221021;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-05;4571440;5314;129515;49;75726,876;88,028;2145,444;0,812;0,91;79356225;43269795;37544756;143301;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-06;4574787;3347;129567;52;75782,32;55,444;2146,305;0,861;0,91;79646475;43377909;37728494;290250;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-07;4579502;4715;129638;71;75860,425;78,105;2147,481;1,176;0,89;79929608;43475537;37915561;283133;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-08;4585423;5921;129707;69;75958,508;98,083;2148,624;1,143;0,88;80201469;43570016;38094525;271861;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-09;4590941;5518;129766;59;76049,914;91,407;2149,601;0,977;0,87;80480075;43657329;38287287;278606;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-10;4596558;5617;129828;62;76142,961;93,047;2150,628;1,027;0,87;80754109;43743356;38476277;274034;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-11;4601749;5191;129885;57;76228,951;85,99;2151,573;0,944;0,87;80959391;43815727;38610101;205282;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-12;4606413;4664;129919;34;76306,211;77,26;2152,136;0,563;0,88;81091702;43863697;38694957;132311;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-13;4609205;2792;129955;36;76352,461;46,25;2152,732;0,596;0,87;81348463;43937115;38878744;256761;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-14;4613214;4009;130027;72;76418,871;66,41;2153,925;1,193;0,86;81588200;44007623;39048789;239737;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-15;4618040;4826;130100;73;76498,815;79,944;2155,134;1,209;0,85;81812147;44076250;39204543;223947;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-16;4623155;5115;130167;67;76583,546;84,731;2156,244;1,11;0,85;82028558;44139123;39358291;216411;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-17;4627699;4544;130233;66;76658,818;75,272;2157,337;1,093;0,85;82247309;44214708;39501387;218751;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-18;4632275;4576;130284;51;76734,621;75,802;2158,182;0,845;0,85;82454477;44301764;39621843;207168;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-19;4636111;3836;130310;26;76798,165;63,544;2158,613;0,431;0,85;82585395;44356219;39698386;130918;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-20;4638516;2405;130354;44;76838,004;39,839;2159,342;0,729;0,85;82852245;44442044;39871384;266850;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-21;4641890;3374;130421;67;76893,895;55,891;2160,452;1,11;0,84;83108545;44530989;40031164;256300;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-22;4645853;3963;130488;67;76959,543;65,648;2161,561;1,11;0,82;83360619;44622680;40183102;252074;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-23;4649906;4053;130551;63;77026,682;67,139;2162,605;1,044;0,81;83590798;44713903;40314026;230179;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-24;4653696;3790;130603;52;77089,464;62,782;2163,466;0,861;0,81;83826207;44808502;40447024;235409;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-25;4657215;3519;130653;50;77147,757;58,293;2164,295;0,828;0,82;84031328;44896384;40559777;205121;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-26;4660314;3099;130697;44;77199,093;51,336;2165,024;0,729;0,83;84158796;44952585;40627468;127468;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-27;4662087;1773;130742;45;77228,463;29,37;2165,769;0,745;0,84;84380970;45036896;40756449;222174;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-28;4665049;2962;130807;65;77277,529;49,066;2166,846;1,077;0,85;84583379;45118050;40867279;202409;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-29;4668261;3212;130870;63;77330,737;53,207;2167,889;1,044;0,86;84780827;45198508;40973270;197448;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-09-30;4672355;4094;130921;51;77398,555;67,818;2168,734;0,845;0,88;84985104;45286168;41076452;204277;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-01;4675758;3403;130973;52;77454,926;56,371;2169,596;0,861;0,87;85161829;45354943;41165895;176725;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-02;4679067;3309;130998;25;77509,74;54,814;2170,01;0,414;0,87;85312206;45418322;41239422;150377;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-03;4682034;2967;131031;33;77558,889;49,149;2170,556;0,547;0,88;85398284;45451945;41284522;86078;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-04;4683646;1612;131068;37;77585,592;26,703;2171,169;0,613;0,87;85573662;45509728;41368205;175378;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-05;4686109;2463;131118;50;77626,393;40,8;2171,998;0,828;0,86;85739869;45566855;41443891;166207;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-06;4689341;3232;131157;39;77679,931;53,539;2172,644;0,646;0,86;85899180;45625329;41511183;159311;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-07;4692274;2933;131198;41;77728,517;48,586;2173,323;0,679;0,85;86060039;45686012;41577662;160859;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-08;4695291;3017;131228;30;77778,494;49,977;2173,82;0,497;0,85;86232749;45750811;41652736;172710;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-09;4698038;2747;131274;46;77823,999;45,505;2174,582;0,762;0,86;86381096;45806485;41723940;148347;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-10;4700316;2278;131301;27;77861,735;37,736;2175,029;0,447;0,87;86466352;45835094;41767356;85256;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-11;4701832;1516;131335;34;77886,847;25,113;2175,592;0,563;0,89;86649458;45894978;41850020;183106;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-12;4704318;2486;131384;49;77928,028;41,181;2176,404;0,812;0,9;86839114;45958838;41929726;189656;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-13;4707087;2769;131421;37;77973,898;45,869;2177,017;0,613;0,9;87044257;46029096;42013309;205143;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-14;4709753;2666;131461;40;78018,06;44,163;2177,679;0,663;0,91;87269664;46110863;42099382;225407;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-15;4712482;2729;131503;42;78063,267;45,206;2178,375;0,696;0,94;87489266;46187757;42187307;219602;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-16;4715464;2982;131517;14;78112,664;49,397;2178,607;0,232;0,98;87660550;46245045;42265221;171284;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-17;4717899;2435;131541;24;78153,001;40,336;2179,005;0,398;1,02;87764518;46276727;42314134;103968;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-18;4719493;1594;131585;44;78179,406;26,405;2179,734;0,729;1,06;87961726;46328898;42400163;197208;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-19;4722188;2695;131655;70;78224,049;44,643;2180,893;1,16;1,11;88147928;46371659;42474666;186202;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-20;4725887;3699;131688;33;78285,324;61,275;2181,44;0,547;1,16;88335948;46410584;42545989;188020;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-21;4729678;3791;131724;36;78348,122;62,799;2182,036;0,596;1,19;88527706;46446422;42620603;191758;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-22;4733557;3879;131763;39;78412,379;64,256;2182,682;0,646;1,2;88708300;46480640;42690542;180594;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-23;4737462;3905;131802;39;78477,066;64,687;2183,328;0,646;1,22;88841979;46504853;42748309;133679;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-24;4741185;3723;131826;24;78538,738;61,672;2183,726;0,398;1,24;88909571;46517237;42780270;67592;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-25;4743720;2535;131856;30;78580,731;41,993;2184,223;0,497;1,25;89079599;46544123;42842067;170028;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-26;4747773;4053;131904;48;78647,87;67,139;2185,018;0,795;1,26;89251075;46568470;42897716;171476;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-27;4752368;4595;131954;50;78723,987;76,117;2185,846;0,828;1,24;89434455;46592474;42953429;183380;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-28;4757231;4863;132004;50;78804,544;80,557;2186,674;0,828;1,23;89630167;46615522;43012224;195712;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-29;4762563;5332;132037;33;78892,869;88,326;2187,221;0,547;1,22;89813495;46636683;43071519;183328;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-30;4767440;4877;132074;37;78973,658;80,789;2187,834;0,613;1,2;89947722;46654610;43119886;134227;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-10-31;4771965;4525;132100;26;79048,615;74,958;2188,265;0,431;1,18;90008571;46663169;43143970;60849;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-01;4774783;2818;132120;20;79095,296;46,681;2188,596;0,331;1,15;90061234;46669384;43162314;52663;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-02;4777614;2831;132161;41;79142,192;46,896;2189,275;0,679;1,13;90229693;46687831;43223146;168459;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-03;4782802;5188;132224;63;79228,133;85,94;2190,319;1,044;1,19;90425872;46706941;43281754;196179;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-04;4788704;5902;132283;59;79325,901;97,768;2191,296;0,977;1,25;90629176;46726628;43338905;203304;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-05;4795465;6761;132334;51;79437,898;111,997;2192,141;0,845;1,3;90845465;46746918;43400047;216289;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
ITA;Europe;Italy;2021-11-06;4802225;6760;132365;31;79549,879;111,981;2192,654;0,514;1,32;90998438;46764474;43444645;152973;60367471;47,9;23,021;16,24;113,151;4,78;3,18;83,51;0,892
